"categories/0","categories/1","categories/2","categories/3","categories/4","categoryName","city","countryCode","language","location/lat","location/lng","name","neighborhood","publishedAtDate","stars","text","textTranslated","title"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ali AL-Bashiry","الديرة","2018-09-05T10:32:02.151Z","5","شرح تام وكامل لتاريخ الدولة السعودية منذ نشئتها بالدولة السعودية الأولى إلى الآن أدام الله أمنها وحفظها وثبت أهلها على دينه",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Rafi Bashir","الديرة","2018-09-05T06:01:55.321Z","5","Very nice place for outing, historical place outside area is available for kids playing","مكان جميل جدًا للخروج، مكان تاريخي، تتوفر منطقة خارجية للعب الأطفال","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Alice jose thottan","الديرة","2018-09-03T18:29:00.881Z","4","Good to spend one evening","من الجيد قضاء أمسية واحدة","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Camila Almendra","الديرة","2018-09-03T18:01:21.370Z","5","Very good guide visit. Good place to get to know about the history of Riyadh and Saudi Arabia and about traditions and the culture. Recomended.","زيارة مرشد سياحي ممتازة. مكان رائع للتعرف على تاريخ الرياض والمملكة العربية السعودية، والتقاليد والثقافة. أنصح به بشدة.","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ayub Ahmed","الديرة","2018-09-02T06:58:31.113Z","5","Good place to know about story of SAUDI Arabia","مكان جيد لمعرفة قصة المملكة العربية السعودية","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ibrahim Al Ghamdi","الديرة","2018-09-01T23:14:50.840Z","5","من الجيد قضاء الوقت برفقة العائله والتسوق بالأسواق الشعبيه المحيطه",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Laurent Bardet","الديرة","2018-09-01T20:18:07.737Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Dario Stenc","الديرة","2018-08-30T19:21:32.494Z","5","Great museum if you're interested in KSA history and how KSA was formed. There is also the best souvenir shop in Riyadh inside the musem so don't hesitate to visit it.","متحف رائع لمن يهتم بتاريخ المملكة العربية السعودية ونشأتها. يضم المتحف أيضًا أفضل متجر للهدايا التذكارية في الرياض، فلا تتردد في زيارته.","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Hamza Dalia","الديرة","2018-08-30T06:40:43.663Z","5","great history ,  great director, very co operative knowledgeable man","تاريخ عظيم، مخرج عظيم، رجل متعاون للغاية وواسع المعرفة","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","lamis 1914","الديرة","2018-08-30T03:16:42.628Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","John Andrews","الديرة","2018-08-30T02:29:07.562Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","najji 919","الديرة","2018-08-28T23:44:10.563Z","5","قصة حصن و ملك صنع تاريخ للمملكه .. الملك عبدالعزيز  أل سعود .. انصح بزايرة الحصن",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Khalid Sheraz","الديرة","2018-08-26T16:13:42.224Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","مستر سًيُّوف","الديرة","2018-08-25T21:53:53.530Z","5","متحف بمعنى الكلمه",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ALI ALMUSHAFI","الديرة","2018-08-25T01:20:39.154Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Juan Pablo Yepes","الديرة","2018-08-24T07:56:01.000Z","5","Un sitio muy interesante, bien mantenido y presentado. La tienda de recordatorios muy completa","موقعٌ مثيرٌ للاهتمام، مُعتنى به ومُنظّم بشكلٍ جيد. متجر الهدايا التذكارية مُتكاملٌ للغاية.","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","maastub","الديرة","2018-08-23T08:23:44.588Z","5","Well maintained very impressive historical setup.","تم الحفاظ عليها بشكل جيد وتم إنشاء إعداد تاريخي مثير للإعجاب للغاية.","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","M ABDU","الديرة","2018-08-22T10:37:14.396Z","2","الوصول للمكان صعب من الزحام",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","AHMAD JANID","الديرة","2018-08-19T14:15:20.467Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Sarah Algomaie","الديرة","2018-08-19T06:18:07.971Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Hamad","الديرة","2018-08-17T21:06:57.209Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Zainab Alhasan","الديرة","2018-08-17T15:57:58.059Z","4","جدا رائع",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","H Amr","الديرة","2018-08-15T21:04:42.601Z","5","ممتع",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Mahenaaz Tabassum","الديرة","2018-08-15T08:22:27.043Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Mohamed Lotfy","الديرة","2018-08-15T07:08:57.617Z","2","جيد",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","KiNk_ MTSULTN","الديرة","2018-08-12T13:19:03.839Z","5","يجب احياء المناطق التاريخية لدى الاطفال ليس يجب مناسبه لذهاب الى المناطق لاطفال ليس يجب يوم وطني او غيره بامكانك زياره المكان في وقت مناسب لاوليا2الامور",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Karam Alex","الديرة","2018-08-11T03:08:37.572Z","5","مكان جميل جدا",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Raed","الديرة","2018-08-10T18:53:27.856Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Mohammed Qohal","الديرة","2018-08-10T13:58:16.719Z","5","يحكي جزء من التاريخ القديم لدولتنا
زيارته ممتعه جدا ومكسب ثقافي",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Younus Helal","الديرة","2018-08-08T03:39:32.266Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","KUMARA SWAMY P.S","الديرة","2018-08-06T15:57:45.623Z","5","I liked this place
Time spent needed three to four hours for some one who's interested in history
Otherwise one hour
Neighborhood market is a must visit. For traditional coffee, apparel and other accessories.
Not much options for eateries.
Finding a parking space is difficult especially on a weekend.","أعجبني هذا المكان.
يستغرق الوقت المستغرق من ثلاث إلى أربع ساعات لمن يهتم بالتاريخ.
وإلا، ساعة واحدة.
يُعد سوق الحي وجهةً لا غنى عنها، حيث يمكنك شراء القهوة التقليدية والملابس وغيرها من الإكسسوارات.
لا تتوفر خيارات كثيرة للمطاعم.
يصعب العثور على موقف سيارة، خاصةً في عطلة نهاية الأسبوع.","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Wael Roshdi","الديرة","2018-08-05T15:48:20.575Z","5","تجربة جيدة",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Yasser Ammar","الديرة","2018-08-04T14:15:41.731Z","5","Unfortunately I visited the site after 10 pm so I saw it from outside, I felt like I go back in time for about 300 years because the style of architecture also the visitor will be able to take a nice pictures specially in the court of justice where you'll find some small shops to buy souvenirs or take a snack or drink soft drinks and sit in a historical site","لسوء الحظ قمت بزيارة الموقع بعد الساعة 10 مساءً لذلك رأيته من الخارج، شعرت وكأنني أعود بالزمن إلى حوالي 300 عام لأن أسلوب الهندسة المعمارية أيضًا سيتمكن الزائر من التقاط صور جميلة خاصة في محكمة العدل حيث ستجد بعض المتاجر الصغيرة لشراء الهدايا التذكارية أو تناول وجبة خفيفة أو شرب المشروبات الغازية والجلوس في موقع تاريخي","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","عبدالكريم المهيدب","الديرة","2018-08-03T09:55:47.901Z","5","منها انطلقت مسيرة تأسيس هذا الوطن الغالي",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","بصمات على الطريق","الديرة","2018-08-02T20:37:47.924Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","aqeel abdulleh","الديرة","2018-08-01T18:27:18.201Z","4","مكان تراثي ومعلم مهم",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ABOD","الديرة","2018-07-25T18:28:20.726Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Altaf Khan Niazi","الديرة","2018-07-25T08:21:19.579Z","4","Good for understanding History and start of Saudi civilization","مفيد لفهم تاريخ وبداية الحضارة السعودية","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Waqas Javed","الديرة","2018-07-24T06:16:30.925Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","فيصل المسلط","الديرة","2018-07-24T00:50:38.316Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Gaurav Jain","الديرة","2018-07-22T11:57:49.323Z","1",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ahmad Fawwad","الديرة","2018-07-21T04:39:39.674Z","5","Historical and informative place","مكان تاريخي وغني بالمعلومات","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Mashari Asswilem","الديرة","2018-07-19T07:54:35.278Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","هديل جمعان","الديرة","2018-07-19T04:54:26.898Z","5","زياره جميله ممتعه وغير مخطط لها والمرشد يزودنا بالمعلومات حول كل شي مناسب للجميع كانت يوم الخميس من بعد المغرب وطلعنا قبل صلاة العشاء فيه اشياء تراثيه ومقاهي",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ام عبدالرحمن","الديرة","2018-07-19T01:52:49.114Z","1",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","David Wogan","الديرة","2018-07-18T19:28:13.539Z","4","One of the must see destinations in Riyadh. Lots of history and beautiful to see at night. It looks like they are improving the facilities around the fort so it will be even more inviting to visitors.","من الوجهات التي لا تُفوّت في الرياض. تاريخ عريق وجمالٌ خلابٌ يُسحر الألباب ليلاً. يبدو أنهم يُحسّنون المرافق المحيطة بالقلعة لتكون أكثر جاذبيةً للزوار.","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Shehab Osman","الديرة","2018-07-14T08:34:51.765Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","عبد الله عيد","الديرة","2018-07-13T11:41:40.026Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Badr Subai","الديرة","2018-07-13T04:19:24.999Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Mohamed Sohail","الديرة","2018-07-12T21:45:57.445Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Munira Saleh","الديرة","2018-07-11T00:28:38.143Z","5","It was great. I recommend visitors  to Riyadh  if have an hour to go and see, it is a walking distance from some traditional souqs of Riyadh.","لقد كان رائعا. أنصح زوار الرياض إذا كان لديهم ساعة للذهاب والرؤية، فهي تقع على مسافة قريبة من بعض الأسواق التقليدية في الرياض.","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","بندر العوفي","الديرة","2018-07-10T19:38:05.453Z","5","رائع ومنظم جدا جدا والدخول مجانا",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ahmed","الديرة","2018-07-10T15:13:13.991Z","5","An important historical site and beautiful tells the establishment of Saudi Arabia in detail .. There are also around a lot of heritage stores and restaurants and cafés ""Entry is free for all""","موقع تاريخي مهم وجميل يحكي قصة نشأة المملكة العربية السعودية بالتفصيل .. كما يوجد حوله الكثير من المحلات التجارية التراثية والمطاعم والمقاهي ""الدخول مجاني للجميع""","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","معاذ الحسن","الديرة","2018-07-10T14:11:49.358Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Jeffrey Garbida","الديرة","2018-07-08T21:38:16.560Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","عبدالملك غانم الحميد","الديرة","2018-07-06T17:24:47.675Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","عبودي فنمتو","الديرة","2018-07-06T09:39:37.484Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ابو زينب","الديرة","2018-06-29T22:57:03.955Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Azza Awad","الديرة","2018-06-29T20:43:51.841Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Allan Tagacay","الديرة","2018-06-29T01:58:56.900Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","abdullah alfawaz","الديرة","2018-06-26T10:22:20.161Z","5","ممتاز",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","الله يرحمهم ويغفرلهم","الديرة","2018-06-25T15:58:18.056Z","5","جميل ❤",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","احمد ال هجاد","الديرة","2018-06-25T15:08:43.156Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","سعد آل خليفة","الديرة","2018-06-25T11:08:25.984Z","5","مكان تاريخي",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","فيصل تميم (‪faisaltamem‬‏)","الديرة","2018-06-25T03:27:45.202Z","3","قصر المصمك حصن مبني من اللبن (الطوب الطيني) يقع في وسط العاصمة السعودية الرياض",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","حاتم جميل","الديرة","2018-06-24T05:54:43.519Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","علي آل مخيزم","الديرة","2018-06-24T03:35:07.245Z","5","مكان انصحه بزيارته وتعريف أطفالنا علي توحيد المملكه من هذا المكان",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","raedah aldossri","الديرة","2018-06-23T21:33:21.934Z","5","جميل والقائمين عليه جدا رائعين",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Hind Khayyat","الديرة","2018-06-23T15:01:19.776Z","5","Discovering Saudi Arabia 🇸🇦 starts here.
Rich of information, chronological narration of this blessed part of earth ♥️","اكتشاف المملكة العربية السعودية 🇸🇦 يبدأ من هنا.
غنية بالمعلومات، والسرد الزمني لهذا الجزء المبارك من الأرض ♥","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Malik Taimur","الديرة","2018-06-23T06:13:03.234Z","5","Historical place","مكان تاريخي","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","rawan alamassi","الديرة","2018-06-23T03:51:58.878Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ابراهيم حسن","الديرة","2018-06-21T23:25:48.006Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Mohammad Abdullah","الديرة","2018-06-21T08:36:06.086Z","5","Free, well arranged, walking in a pattern that makes cover the whole palace","حر، مرتب جيدًا، يسير بنمط يغطي القصر بأكمله","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Mohammed Khaleel","الديرة","2018-06-21T07:53:35.582Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Shahzad Iqbal","الديرة","2018-06-20T17:13:51.339Z","3","Good","جيد","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Sami M","الديرة","2018-06-20T14:06:09.688Z","5","حضرت فعالية ثاني ايام عيد الفطر المبارك تنظيم ممتاز جداً جداً توقف بالمواقف وكانت بعيده بس في باص يوديك الى باب الفعاليات ويرجع .. وشباب سعوديين يوجهونك وماقصرو ابد ،،",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Sherin Elisabeth Joshy","الديرة","2018-06-20T09:24:29.529Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Firas Altayyeb","الديرة","2018-06-18T14:32:26.243Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","MOHAMMAD ALHARBI","الديرة","2018-06-16T23:38:08.557Z","5","مكان تاريخي رائع",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Fayez Bamosa","الديرة","2018-06-14T03:52:17.061Z","4",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ابتسامة الرضى","الديرة","2018-06-14T03:18:36.451Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Kalimuthuraja Sureshkumar","الديرة","2018-06-12T01:20:21.847Z","4","Good","جيد","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ahmed Ali","الديرة","2018-06-11T05:57:10.963Z","4","مكان تاريخي جميل و هادئ",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Ahmed Ghozlan","الديرة","2018-06-11T02:36:16.697Z","3",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Souhail","الديرة","2018-06-11T01:25:10.762Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","DM","الديرة","2018-06-08T22:43:02.003Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","وفاء مشلح","الديرة","2018-06-07T22:56:20.169Z","5","ممتاز",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ABADI H","الديرة","2018-06-07T00:18:46.114Z","4","مكان رائع وجميل ويوجد بجواره كافيهات ومطاعم",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","ابونواف الهويمل","الديرة","2018-06-05T23:05:42.089Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Rayan -","الديرة","2018-06-04T16:37:53.474Z","3",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Iftikhar Khan","الديرة","2018-06-04T08:43:16.795Z","5","History","تاريخ","قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Abdullah Alanazi","الديرة","2018-06-04T04:21:39.261Z","2","المكان جميل ويستحق الزيارة لكن يحتاج اهتمام ويحتاج ناس تشرح عن تاريخ المملكة الجميل .",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","sagz z","الديرة","2018-06-01T03:23:40.275Z","4","الحقيقة الباب الخشبي الكبير في مدخل القصر يعيدك بالذكرايات الى زمان مضى كان كل شيء فيه نتاج مجهود انساني حقيقي وتعب وتضحية ومهرة وحرفية وليس كزمن الآلات الذي نحن فيه",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","للل ااا","الديرة","2018-05-31T22:53:08.556Z","5","موقع وقصر اثري من تاريخ مملكتنا الغاليه",,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","nxsu polr","الديرة","2018-05-30T17:59:51.478Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","محمد الزهيري","الديرة","2018-05-29T10:58:10.126Z","5",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","Rafaqat Ali","الديرة","2018-05-27T07:27:25.938Z","3",,,"قصر المصمك"
"قلعة","متحف أثري","حِصْن","مَعلم تاريخي","مزار سياحي","قلعة","الرياض","SA","ar","24.6312313","46.713417","عزيز مسلسلات","الديرة","2018-05-21T13:23:11.407Z","5","يفوزز","يشوع","قصر المصمك"
